ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_04,LN_000062,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$85,780.70",,,,"$89,714.71",,,$0.00,,$0.00,"($86,605.04)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$87,652.96"
ITB_SAN_04,LN_000063,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000051,"$69,222.80","$11,269.09","$9,815.90","$87,463.08",,,,"$38,687.17",,,,"$32,885.68",,,$0.00,,"$95,070.96","$60,124.33",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$32,658.35"
ITB_SAN_04,LN_000064,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($86,605.04)",,,,"($18,277.59)",,,$0.00,,$0.00,"$17,628.69",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($86,605.04)"
ITB_SAN_04,LN_000065,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000086,CBS_000051,"$12,023.63","$1,730.68","$1,449.84","$15,342.56",,,,$0.00,,,,$0.00,,,$0.00,,"$14,835.21","$14,483.89",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000066,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000087,CBS_000051,"$11,832.69","$1,784.83","$1,548.14","$15,518.57",,,,$0.00,,,,$0.00,,,$0.00,,"$15,421.21","$14,786.42",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000067,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000088,CBS_000051,"$2,407.86",$352.73,$297.70,"$2,918.34",,,,$0.00,,,,$0.00,,,$0.00,,"$2,970.69","$3,013.87",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000068,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000089,CBS_000051,"$16,913.84","$2,447.52","$2,109.88","$20,956.60",,,,$0.00,,,,$0.00,,,$0.00,,"$20,794.91","$20,527.24",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000069,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000090,CBS_000051,"$9,274.66","$1,436.44","$1,176.53","$11,694.16",,,,$0.00,,,,$0.00,,,$0.00,,"$12,106.40","$11,345.22",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000070,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000091,CBS_000051,"$15,867.99","$2,422.84","$2,093.51","$21,303.64",,,,$0.00,,,,$0.00,,,$0.00,,"$19,927.81","$19,804.13",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000071,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000092,CBS_000051,"$6,856.38","$1,026.25",$931.40,"$8,768.90",,,,$0.00,,,,$0.00,,,$0.00,,"$8,768.35","$8,606.26",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000072,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000093,CBS_000051,"$13,376.35","$2,167.37","$1,759.80","$17,236.93",,,,$0.00,,,,$0.00,,,$0.00,,"$17,993.60","$18,163.04",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000073,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000094,CBS_000051,"$20,920.22","$3,091.52","$2,826.32","$26,601.40",,,,$0.00,,,,$0.00,,,$0.00,,"$27,959.81","$27,008.18",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000074,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000095,CBS_000051,"$7,191.05","$1,084.30",$942.37,"$8,781.16",,,,$0.00,,,,$0.00,,,$0.00,,"$9,159.86","$8,931.05",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000075,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000096,CBS_000051,"$21,235.74","$3,009.35","$2,604.26","$27,085.65",,,,$0.00,,,,$0.00,,,$0.00,,"$25,491.42","$27,948.66",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000076,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000097,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$68,961.52",,,,"$29,761.72",,,$0.00,,$0.00,"($28,426.04)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,776.75"
ITB_SAN_04,LN_000077,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000098,CBS_000049,"$143,063.30","$21,053.91","$18,610.42","$187,351.95",,,,"$19,828.93",,,,"$18,047.16",,,$0.00,,"$170,782.15","$157,709.49",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,194.90"
ITB_SAN_04,LN_000078,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000003,CBS_000099,CBS_000049,"$211,193.50","$30,511.92","$27,014.32","$268,796.67",,,,$0.00,,,,$0.00,,,$0.00,,"$256,059.84","$267,726.07",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000079,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000100,CBS_000049,"$363,140.79","$58,210.62","$47,313.67","$468,742.06",,,,$0.00,,,,$0.00,,,$0.00,,"$487,019.43","$475,412.23",Labour,$0.00,$0.00,$0.00,"$21,263.96","$21,746.24","$22,773.17","$64,998.27",$0.00,$0.00,$0.00,"$21,232.75","$22,536.57","$21,652.81","$67,057.69","$67,764.10"
ITB_SAN_04,LN_000080,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000039,CBS_000040,"$683,907.55","$105,098.03","$89,937.03","$884,170.09",,,,"$229,228.25",,,,"$142,944.77",,,$0.00,,"$822,214.86","$743,719.79",Direct,"$56,361.22",$0.00,"$60,433.56",$0.00,$0.00,$0.00,$0.00,"$58,327.55",$0.00,"$60,354.14",$0.00,$0.00,$0.00,$0.00,"$191,253.88"
ITB_SAN_04,LN_000081,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000024,CBS_000102,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$6,491.53",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000082,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000068,CBS_000103,CBS_000051,"$41,039.34","$6,535.69","$5,316.75","$51,613.24",,,,$0.00,,,,$0.00,,,$0.00,,"$51,905.43","$51,830.86",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000083,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000104,CBS_000049,"$34,589.55","$5,474.94","$4,780.99","$45,484.25",,,,$0.00,,,,$0.00,,,$0.00,,"$44,581.03","$47,230.93",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000084,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000105,CBS_000051,"$404,379.63","$56,655.18","$49,345.85","$481,336.98",,,,$0.00,,,,$0.00,,,$0.00,,"$506,153.46","$501,572.90",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000085,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000106,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$5,131.10",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000086,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000107,CBS_000051,"$132,690.26","$19,029.92","$16,621.90","$161,515.37",,,,"$84,913.11",,,,"$78,125.21",,,$0.00,,"$175,575.84","$95,967.67",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$78,416.40"
ITB_SAN_04,LN_000087,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000108,CBS_000051,"$52,926.74","$8,168.89","$6,712.81","$67,571.45",,,,$0.00,,,,$0.00,,,$0.00,,"$68,702.40","$67,438.15",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000088,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000109,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$25,083.23",,,,"$22,386.83",,,$0.00,,$0.00,"($22,657.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,338.57"
ITB_SAN_04,LN_000089,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000110,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$108,261.61",,,,"$84,037.81",,,$0.00,,$0.00,"($83,957.11)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$81,709.79"
ITB_SAN_04,LN_000090,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000003,CBS_000111,CBS_000049,"$214,974.67","$32,396.13","$26,810.57","$252,304.82",,,,$0.00,,,,$0.00,,,$0.00,,"$264,232.68","$271,824.15",Labour,$0.00,$0.00,$0.00,"$20,919.57","$21,361.28","$21,488.70","$63,611.77",$0.00,$0.00,$0.00,"$20,739.84","$21,226.06","$22,374.48","$66,605.33","$62,792.24"
ITB_SAN_04,LN_000091,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000112,CBS_000049,"$225,118.85","$33,251.16","$28,993.37","$284,651.88",,,,$0.00,,,,$0.00,,,$0.00,,"$284,399.31","$282,707.99",Labour,$0.00,$0.00,$0.00,"$21,142.75","$20,958.81","$20,788.44","$62,263.80",$0.00,$0.00,$0.00,"$20,865.03","$22,134.39","$22,515.50","$67,249.30","$68,234.26"
ITB_SAN_04,LN_000092,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000113,CBS_000040,"$261,651.24","$40,917.77","$35,047.87","$363,873.03",,,,"$91,128.27",,,,$0.00,,,$0.00,,"$368,315.06","$348,550.03",Direct,$0.00,"$87,825.27","$91,407.21","$123,735.33","$116,905.38","$122,699.24","$351,944.29",$0.00,"$87,123.75","$89,670.80","$116,286.62","$117,487.20","$121,422.10","$377,217.69","$437,390.72"
ITB_SAN_04,LN_000093,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000032,CBS_000114,CBS_000049,"$323,679.28","$48,905.73","$44,385.77","$432,348.50",,,,"$151,778.16",,,,"$138,255.41",,,$0.00,,"$437,156.76","$266,359.00",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$146,191.58"
ITB_SAN_04,LN_000094,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$61,553.31",,,,"$35,901.58",,,$0.00,,$0.00,"($36,798.88)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,169.96"
ITB_SAN_04,LN_000095,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$12,989.10",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$12,742.77",$0.00,"$12,855.04",$0.00,$0.00,$0.00,$0.00,"$13,296.57",$0.00,"$12,538.69",$0.00,$0.00,$0.00,$0.00,"$13,356.05"
ITB_SAN_04,LN_000096,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000051,"$98,843.67","$15,018.73","$12,840.69","$126,337.05",,,,$0.00,,,,$0.00,,,$0.00,,"$118,681.84","$121,232.98",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000097,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000035,"$207,270.72","$31,268.34","$26,658.28","$256,044.58",,,,$0.00,,,,$0.00,,,$0.00,,"$248,744.88","$266,638.34",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000098,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000116,CBS_000049,"$35,337.19","$5,348.32","$4,623.23","$46,240.32",,,,"$57,738.46",,,,"$46,646.88",,,$0.00,,"$48,618.46","$1,276.59",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,963.36"
ITB_SAN_04,LN_000099,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000117,CBS_000049,"$56,381.70","$8,671.87","$7,486.01","$76,171.93",,,,"$95,023.85",,,,"$77,682.78",,,$0.00,,"$74,722.63",$655.22,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$72,482.48"
ITB_SAN_04,LN_000100,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000118,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$42,483.34",,,,"$41,047.45",,,$0.00,,$0.00,"($43,081.76)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$41,867.25"
ITB_SAN_04,LN_000101,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000119,CBS_000066,"$72,881.68","$10,120.89","$8,946.63","$87,477.55",,,,"$41,977.30",,,,"$33,141.81",,,$0.00,,"$92,467.06","$53,141.91",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,023.71"
ITB_SAN_04,LN_000102,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000120,CBS_000066,"$142,913.51","$22,362.40","$18,365.62","$181,579.92",,,,"$67,077.17",,,,"$60,415.08",,,$0.00,,"$182,690.93","$129,561.31",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$56,111.48"
ITB_SAN_04,LN_000103,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000121,CBS_000066,"$197,817.40","$30,472.80","$26,365.99","$267,756.24",,,,"$125,270.17",,,,"$113,253.89",,,$0.00,,"$258,278.61","$153,336.56",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$112,188.28"
ITB_SAN_04,LN_000104,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000122,CBS_000051,"$83,975.00","$13,699.97","$11,638.95","$113,029.67",,,,"$98,970.60",,,,"$100,942.03",,,$0.00,,"$113,025.75","$15,968.97",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$92,821.13"
ITB_SAN_04,LN_000105,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000123,CBS_000051,"$305,841.55","$46,711.87","$40,194.77","$396,275.10",,,,"$71,230.90",,,,"$63,369.61",,,$0.00,,"$386,847.83","$308,028.37",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$62,866.07"
ITB_SAN_04,LN_000106,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000124,CBS_000051,"$33,248.95","$4,923.91","$4,151.57","$42,182.76",,,,$0.00,,,,$0.00,,,$0.00,,"$42,077.12","$41,276.91",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000107,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000108,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$388,950.72",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,"$370,960.77","$373,379.91",$0.00,$0.00,$0.00,$0.00,$0.00,"$364,587.50","$368,371.50",$0.00,$0.00,$0.00,$0.00,"$383,467.93"
ITB_SAN_04,LN_000109,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$2,892.94",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$2,718.19",$0.00,"$2,698.28",$0.00,$0.00,$0.00,$0.00,"$2,907.22",$0.00,"$2,739.00",$0.00,$0.00,$0.00,$0.00,"$2,905.26"
ITB_SAN_04,LN_000110,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000049,"$146,330.39","$21,541.33","$18,281.16","$175,377.86",,,,"$217,419.58",,,,"$200,688.17",,,$0.00,,"$171,481.98","($17,523.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$203,275.46"
ITB_SAN_04,LN_000111,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000028,CBS_000126,CBS_000040,"$392,821.52","$60,379.11","$51,248.39","$473,078.13",,,,"$175,589.93",,,,"$145,362.72",,,$0.00,,"$517,546.22","$358,584.49",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$145,182.25"
ITB_SAN_04,LN_000112,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000032,CBS_000128,CBS_000049,"$658,133.70","$98,507.30","$81,011.00","$872,383.35",,,,"$14,358.16",,,,"$9,847.38",,,$0.00,,"$802,479.22","$832,593.58",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,713.34"
ITB_SAN_04,LN_000113,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000003,CBS_000128,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_04,LN_000114,BUNDLE_000001,CBS_000001,CBS_000129,CBS_000006,CBS_000130,CBS_000066,"$217,739.00","$33,182.10","$27,507.58","$270,966.63",,,,"$164,410.55",,,,"$147,545.66",,,$0.00,,"$268,220.84","$125,434.78",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$147,652.82"
ITB_SAN_04,LN_000115,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000035,"$8,993,865.76","$1,334,853.15","$1,228,298.69","$11,686,353.57",,,,"$1,428,911.15",,,,"$1,435,567.76",,,$0.00,,"$11,422,978.21","$9,553,721.55",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,502,659.86"
ITB_SAN_04,LN_000116,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($1,460,464.15)",,,,"($1,432,449.90)",,,$0.00,,$0.00,"$1,384,899.51",Direct,$0.00,"($28,014.25)","($28,014.25)","$2,186,981.71",$0.00,$0.00,"$2,080,678.09",$0.00,"($28,014.25)","($28,014.25)","$974,877.23",$0.00,$0.00,"$1,008,836.87","($493,522.45)"
ITB_SAN_04,LN_000117,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000049,"$2,736,913.24","$414,539.52","$342,815.00","$3,230,514.49",,,,"$903,440.36",,,,"$604,349.88",,,$0.00,,"$3,374,946.10","$2,793,628.05",Labour,$0.00,$0.00,$0.00,"$175,840.21","$142,847.76","$166,871.09","$490,848.95",$0.00,$0.00,$0.00,"$179,420.25","$146,981.37","$184,263.97","$492,625.32","$1,143,741.84"
ITB_SAN_04,LN_000118,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$63.13,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$62.00,$0.00,$66.12,$0.00,$0.00,$0.00,$0.00,$63.50,$0.00,$64.25,$0.00,$0.00,$0.00,$0.00,$66.55
ITB_SAN_04,LN_000119,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000049,"$1,192,018.45","$180,308.17","$165,891.05","$1,528,572.11",,,,"$413,575.58",,,,"$334,086.61",,,$0.00,,"$1,561,747.24","$1,220,273.30",Labour,$0.00,$0.00,$0.00,"$54,176.97","$71,919.48","$110,135.53","$240,698.57",$0.00,$0.00,$0.00,"$53,841.31","$69,891.01","$106,718.48","$241,065.51","$567,841.30"
ITB_SAN_04,LN_000120,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$238,642.36",,,,"$97,919.83",,,$0.00,,$0.00,"($98,163.93)",Direct,$0.00,"$74,091.11","$78,272.78","$97,407.06","$40,978.31","$448,284.12","$561,829.73",$0.00,"$72,248.57","$73,970.48","$95,557.11","$41,281.13","$449,566.17","$565,312.58","$757,356.91"
ITB_SAN_04,LN_000121,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000051,"$2,512,078.17","$374,013.81","$311,959.89","$3,122,733.80",,,,"$1,089,031.06",,,,"$831,476.19",,,$0.00,,"$3,252,606.81","$2,326,672.08",Labour,$0.00,$0.00,$0.00,"$108,473.49","$99,741.14","$105,518.20","$312,113.91",$0.00,$0.00,$0.00,"$101,265.55","$101,282.32","$103,047.87","$296,996.61","$1,097,100.79"
ITB_SAN_04,LN_000122,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$4,577.99",,,,"$4,333.71",,,$0.00,,$0.00,"($4,490.50)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,424.82"
ITB_SAN_04,LN_000123,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$664,948.86",,,,"$52,766.47",,,$0.00,,$0.00,"($52,050.76)",Direct,$0.00,"$620,547.27","$575,188.98",$0.00,$0.00,$0.00,$0.00,$0.00,"$622,977.28","$592,376.46",$0.00,$0.00,$0.00,$0.00,"$669,079.05"
