ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_01,LN_000062,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$75,065.50",,,,"$75,121.77",,,$0.00,,$0.00,"($86,605.04)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$70,617.91"
ITB_SAN_01,LN_000063,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000051,"$58,247.50","$9,246.08","$8,192.88","$74,735.65",,,,"$33,149.84",,,,"$27,837.52",,,$0.00,,"$75,098.44","$51,949.85",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,198.98"
ITB_SAN_01,LN_000064,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($86,605.04)",,,,"($18,277.59)",,,$0.00,,$0.00,"$16,161.70",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($86,605.04)"
ITB_SAN_01,LN_000065,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000086,CBS_000051,"$9,564.87","$1,536.35","$1,241.92","$12,700.43",,,,$0.00,,,,$0.00,,,$0.00,,"$13,179.62","$12,861.54",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000066,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000087,CBS_000051,"$9,492.24","$1,437.47","$1,303.35","$12,006.51",,,,$0.00,,,,$0.00,,,$0.00,,"$12,217.49","$12,376.79",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000067,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000088,CBS_000051,"$1,883.64",$301.88,$249.47,"$2,621.86",,,,$0.00,,,,$0.00,,,$0.00,,"$2,437.70","$2,401.41",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000068,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000089,CBS_000051,"$13,614.76","$2,142.39","$1,777.50","$17,768.37",,,,$0.00,,,,$0.00,,,$0.00,,"$17,600.50","$18,012.20",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000069,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000090,CBS_000051,"$7,801.91","$1,175.22","$1,044.25","$10,214.84",,,,$0.00,,,,$0.00,,,$0.00,,"$10,528.07","$9,838.09",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000070,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000091,CBS_000051,"$14,445.05","$2,099.16","$1,738.32","$16,823.05",,,,$0.00,,,,$0.00,,,$0.00,,"$18,282.45","$18,257.09",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000071,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000092,CBS_000051,"$5,692.48",$897.40,$786.54,"$7,878.95",,,,$0.00,,,,$0.00,,,$0.00,,"$7,536.57","$7,850.41",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000072,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000093,CBS_000051,"$12,372.24","$1,790.29","$1,498.67","$14,789.15",,,,$0.00,,,,$0.00,,,$0.00,,"$15,250.96","$14,381.42",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000073,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000094,CBS_000051,"$17,798.63","$2,791.73","$2,280.71","$22,684.14",,,,$0.00,,,,$0.00,,,$0.00,,"$23,327.13","$23,799.90",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000074,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000095,CBS_000051,"$5,828.73",$913.25,$762.81,"$7,413.44",,,,$0.00,,,,$0.00,,,$0.00,,"$7,879.26","$7,525.94",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000075,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000096,CBS_000051,"$17,612.80","$2,686.03","$2,432.05","$22,971.68",,,,$0.00,,,,$0.00,,,$0.00,,"$22,492.42","$21,973.65",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000076,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000097,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$58,020.66",,,,"$23,859.88",,,$0.00,,$0.00,"($28,426.04)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$23,330.24"
ITB_SAN_01,LN_000077,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000098,CBS_000049,"$122,300.02","$18,401.86","$16,256.58","$159,375.19",,,,"$17,060.84",,,,"$15,482.37",,,$0.00,,"$158,804.94","$135,701.39",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,014.88"
ITB_SAN_01,LN_000078,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000003,CBS_000099,CBS_000049,"$170,720.91","$26,579.92","$23,936.23","$227,166.37",,,,$0.00,,,,$0.00,,,$0.00,,"$226,512.36","$226,688.10",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000079,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000100,CBS_000049,"$312,107.46","$50,278.92","$42,380.60","$425,673.07",,,,$0.00,,,,$0.00,,,$0.00,,"$418,023.55","$425,693.78",Labour,$0.00,$0.00,$0.00,"$19,098.02","$18,915.98","$18,881.78","$55,871.90",$0.00,$0.00,$0.00,"$18,668.76","$18,344.29","$18,742.06","$56,041.42","$56,016.07"
ITB_SAN_01,LN_000080,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000039,CBS_000040,"$537,101.33","$81,147.94","$75,447.84","$747,882.76",,,,"$194,729.53",,,,"$117,956.44",,,$0.00,,"$743,530.74","$625,476.76",Direct,"$51,844.89",$0.00,"$48,955.53",$0.00,$0.00,$0.00,$0.00,"$50,156.16",$0.00,"$51,953.01",$0.00,$0.00,$0.00,$0.00,"$167,941.92"
ITB_SAN_01,LN_000081,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000024,CBS_000102,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$5,958.72",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000082,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000068,CBS_000103,CBS_000051,"$35,361.87","$5,311.08","$4,579.96","$46,129.02",,,,$0.00,,,,$0.00,,,$0.00,,"$44,530.70","$44,180.22",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000083,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000104,CBS_000049,"$31,719.21","$4,772.17","$3,849.75","$38,989.64",,,,$0.00,,,,$0.00,,,$0.00,,"$39,687.55","$37,622.61",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000084,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000105,CBS_000051,"$338,337.99","$50,517.89","$43,733.20","$424,797.39",,,,$0.00,,,,$0.00,,,$0.00,,"$400,274.80","$417,942.66",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000085,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000106,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$4,179.35",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000086,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000107,CBS_000051,"$110,771.38","$17,261.02","$15,247.27","$149,794.84",,,,"$69,348.44",,,,"$64,223.03",,,$0.00,,"$144,592.77","$77,767.10",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$64,613.16"
ITB_SAN_01,LN_000087,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000108,CBS_000051,"$43,613.63","$6,819.01","$5,791.85","$59,430.17",,,,$0.00,,,,$0.00,,,$0.00,,"$60,551.19","$56,123.40",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000088,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000109,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$19,389.49",,,,"$20,016.69",,,$0.00,,$0.00,"($22,657.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,852.81"
ITB_SAN_01,LN_000089,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000110,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$86,816.95",,,,"$69,037.77",,,$0.00,,$0.00,"($83,957.11)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$68,536.50"
ITB_SAN_01,LN_000090,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000003,CBS_000111,CBS_000049,"$167,948.07","$26,787.17","$23,517.99","$225,569.79",,,,$0.00,,,,$0.00,,,$0.00,,"$228,504.44","$224,468.85",Labour,$0.00,$0.00,$0.00,"$17,894.23","$17,667.81","$18,196.75","$56,808.23",$0.00,$0.00,$0.00,"$18,489.84","$17,949.61","$18,227.65","$56,837.97","$57,140.15"
ITB_SAN_01,LN_000091,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000112,CBS_000049,"$181,708.81","$28,108.71","$25,105.94","$234,346.04",,,,$0.00,,,,$0.00,,,$0.00,,"$230,168.22","$238,104.34",Labour,$0.00,$0.00,$0.00,"$18,436.95","$19,374.05","$19,368.87","$55,310.89",$0.00,$0.00,$0.00,"$18,309.51","$18,955.40","$17,617.77","$56,957.67","$55,072.86"
ITB_SAN_01,LN_000092,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000113,CBS_000040,"$221,938.49","$36,828.52","$30,289.73","$307,090.17",,,,"$75,117.34",,,,$0.00,,,$0.00,,"$298,098.51","$304,575.76",Direct,$0.00,"$80,971.71","$75,972.28","$103,895.06","$101,026.16","$97,953.65","$300,563.31",$0.00,"$79,244.35","$73,955.83","$102,616.59","$102,545.02","$102,850.41","$321,765.02","$387,222.26"
ITB_SAN_01,LN_000093,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000032,CBS_000114,CBS_000049,"$287,915.70","$43,304.37","$37,699.93","$341,662.00",,,,"$122,026.34",,,,"$125,207.35",,,$0.00,,"$352,574.76","$243,007.49",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$121,548.38"
ITB_SAN_01,LN_000094,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$48,950.63",,,,"$30,594.94",,,$0.00,,$0.00,"($36,798.88)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,994.15"
ITB_SAN_01,LN_000095,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$11,287.60",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$11,325.01",$0.00,"$10,605.46",$0.00,$0.00,$0.00,$0.00,"$11,337.26",$0.00,"$11,061.42",$0.00,$0.00,$0.00,$0.00,"$11,490.72"
ITB_SAN_01,LN_000096,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000051,"$81,544.33","$12,031.70","$10,732.16","$107,475.14",,,,$0.00,,,,$0.00,,,$0.00,,"$103,282.82","$100,911.67",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000097,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000035,"$172,305.38","$25,156.72","$22,023.05","$223,266.96",,,,$0.00,,,,$0.00,,,$0.00,,"$210,335.67","$218,827.44",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000098,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000116,CBS_000049,"$31,283.23","$4,895.55","$4,199.83","$40,514.00",,,,"$45,817.85",,,,"$39,775.29",,,$0.00,,"$37,739.42","$1,102.86",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$38,126.99"
ITB_SAN_01,LN_000099,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000117,CBS_000049,"$49,826.77","$7,488.34","$6,690.78","$65,617.95",,,,"$86,256.96",,,,"$60,631.36",,,$0.00,,"$61,250.45",$565.76,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$62,852.15"
ITB_SAN_01,LN_000100,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000118,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$36,421.10",,,,"$35,609.29",,,$0.00,,$0.00,"($43,081.76)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,862.62"
ITB_SAN_01,LN_000101,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000119,CBS_000066,"$62,019.11","$8,736.33","$7,625.87","$74,893.79",,,,"$36,772.33",,,,"$27,652.75",,,$0.00,,"$78,702.53","$45,111.68",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,620.94"
ITB_SAN_01,LN_000102,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000120,CBS_000066,"$119,779.74","$18,724.58","$15,822.21","$156,580.03",,,,"$54,097.63",,,,"$49,884.08",,,$0.00,,"$149,988.78","$104,683.15",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$49,764.70"
ITB_SAN_01,LN_000103,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000121,CBS_000066,"$177,295.18","$26,582.32","$23,463.64","$233,002.96",,,,"$108,153.67",,,,"$97,908.15",,,$0.00,,"$215,522.09","$128,819.29",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$99,215.13"
ITB_SAN_01,LN_000104,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000122,CBS_000051,"$73,652.76","$11,503.16","$9,764.39","$99,566.66",,,,"$88,419.05",,,,"$86,574.57",,,$0.00,,"$95,278.57","$13,175.74",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$85,567.63"
ITB_SAN_01,LN_000105,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000123,CBS_000051,"$242,173.66","$38,745.59","$33,117.73","$308,636.13",,,,"$60,580.86",,,,"$54,180.24",,,$0.00,,"$333,585.16","$282,120.90",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$56,422.03"
ITB_SAN_01,LN_000106,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000124,CBS_000051,"$27,271.48","$4,131.22","$3,437.59","$33,673.65",,,,$0.00,,,,$0.00,,,$0.00,,"$36,615.41","$34,243.04",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000107,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000108,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$329,582.84",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,"$320,521.08","$318,859.80",$0.00,$0.00,$0.00,$0.00,$0.00,"$327,881.83","$318,876.68",$0.00,$0.00,$0.00,$0.00,"$324,031.27"
ITB_SAN_01,LN_000109,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$2,317.90",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$2,257.76",$0.00,"$2,293.09",$0.00,$0.00,$0.00,$0.00,"$2,400.72",$0.00,"$2,362.83",$0.00,$0.00,$0.00,$0.00,"$2,454.61"
ITB_SAN_01,LN_000110,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000049,"$120,327.06","$17,390.81","$16,323.12","$154,349.26",,,,"$172,097.66",,,,"$173,624.10",,,$0.00,,"$153,325.38","($17,523.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$172,674.29"
ITB_SAN_01,LN_000111,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000028,CBS_000126,CBS_000040,"$326,125.32","$49,130.11","$44,200.42","$430,434.30",,,,"$151,434.34",,,,"$117,234.82",,,$0.00,,"$431,197.61","$294,589.36",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$116,681.46"
ITB_SAN_01,LN_000112,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000032,CBS_000128,CBS_000049,"$575,582.15","$80,684.40","$71,028.67","$731,209.89",,,,"$11,776.08",,,,"$8,109.56",,,$0.00,,"$717,362.87","$727,463.26",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,974.20"
ITB_SAN_01,LN_000113,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000003,CBS_000128,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_01,LN_000114,BUNDLE_000001,CBS_000001,CBS_000129,CBS_000006,CBS_000130,CBS_000066,"$180,520.68","$27,860.75","$22,861.59","$220,818.33",,,,"$134,701.61",,,,"$123,253.83",,,$0.00,,"$222,112.24","$107,152.77",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$124,572.84"
ITB_SAN_01,LN_000115,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000035,"$7,708,817.71","$1,099,695.68","$973,730.74","$10,072,984.92",,,,"$1,224,382.37",,,,"$1,229,871.29",,,$0.00,,"$10,095,606.98","$8,364,279.34",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,299,080.62"
ITB_SAN_01,LN_000116,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($1,460,464.15)",,,,"($1,432,449.90)",,,$0.00,,$0.00,"$1,158,881.71",Direct,$0.00,"($28,014.25)","($28,014.25)","$1,817,775.99",$0.00,$0.00,"$1,729,201.24",$0.00,"($28,014.25)","($28,014.25)","$790,273.01",$0.00,$0.00,"$835,471.71","($493,522.45)"
ITB_SAN_01,LN_000117,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000049,"$2,164,348.00","$354,532.11","$293,640.94","$2,826,901.79",,,,"$829,545.25",,,,"$537,171.89",,,$0.00,,"$2,773,045.39","$2,355,342.24",Labour,$0.00,$0.00,$0.00,"$146,019.50","$115,268.79","$154,234.07","$423,508.06",$0.00,$0.00,$0.00,"$145,739.48","$123,014.73","$152,489.20","$414,144.39","$996,252.53"
ITB_SAN_01,LN_000118,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$52.72,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$52.95,$0.00,$55.30,$0.00,$0.00,$0.00,$0.00,$55.76,$0.00,$53.80,$0.00,$0.00,$0.00,$0.00,$54.87
ITB_SAN_01,LN_000119,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000049,"$1,012,222.20","$166,333.57","$143,438.08","$1,297,566.17",,,,"$355,877.24",,,,"$292,718.03",,,$0.00,,"$1,357,319.42","$1,044,492.64",Labour,$0.00,$0.00,$0.00,"$46,907.36","$57,403.50","$89,776.99","$200,805.48",$0.00,$0.00,$0.00,"$47,969.61","$57,381.79","$93,311.75","$203,168.61","$482,082.22"
ITB_SAN_01,LN_000120,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$195,415.67",,,,"$80,058.24",,,$0.00,,$0.00,"($98,163.93)",Direct,$0.00,"$62,485.91","$67,660.65","$80,069.00","$33,179.05","$397,714.98","$486,228.48",$0.00,"$63,414.04","$61,329.88","$82,028.46","$34,857.18","$397,938.03","$511,972.38","$643,569.68"
ITB_SAN_01,LN_000121,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000051,"$2,139,038.93","$319,950.86","$281,480.26","$2,520,460.17",,,,"$859,709.44",,,,"$727,444.57",,,$0.00,,"$2,573,346.64","$1,918,215.70",Labour,$0.00,$0.00,$0.00,"$90,278.62","$86,169.28","$88,153.38","$261,537.92",$0.00,$0.00,$0.00,"$89,929.97","$86,414.39","$86,696.11","$267,662.41","$940,431.42"
ITB_SAN_01,LN_000122,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$3,822.45",,,,"$3,857.94",,,$0.00,,$0.00,"($4,490.50)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,774.21"
ITB_SAN_01,LN_000123,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$557,049.09",,,,"$44,203.53",,,$0.00,,$0.00,"($52,050.76)",Direct,$0.00,"$493,509.42","$494,630.35",$0.00,$0.00,$0.00,$0.00,$0.00,"$508,504.75","$499,205.03",$0.00,$0.00,$0.00,$0.00,"$558,777.70"
