ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_03,LN_000062,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$85,402.08",,,,"$83,188.32",,,$0.00,,$0.00,"($86,605.04)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$79,548.70"
ITB_SAN_03,LN_000063,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000051,"$67,370.65","$10,031.93","$8,523.43","$83,902.25",,,,"$35,032.64",,,,"$29,962.49",,,$0.00,,"$84,892.36","$55,852.43",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,662.89"
ITB_SAN_03,LN_000064,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000085,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($86,605.04)",,,,"($18,277.59)",,,$0.00,,$0.00,"$16,873.69",Direct,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,$0.00,"($68,327.45)","($68,327.45)",$0.00,$0.00,$0.00,$0.00,"($86,605.04)"
ITB_SAN_03,LN_000065,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000086,CBS_000051,"$10,762.80","$1,749.11","$1,447.29","$13,846.35",,,,$0.00,,,,$0.00,,,$0.00,,"$13,495.68","$14,287.11",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000066,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000087,CBS_000051,"$10,702.37","$1,751.07","$1,500.77","$14,672.03",,,,$0.00,,,,$0.00,,,$0.00,,"$14,153.30","$14,000.60",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000067,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000088,CBS_000051,"$2,248.84",$325.97,$277.90,"$2,841.21",,,,$0.00,,,,$0.00,,,$0.00,,"$2,922.05","$2,781.30",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000068,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000089,CBS_000051,"$15,880.27","$2,436.78","$2,039.92","$18,750.21",,,,$0.00,,,,$0.00,,,$0.00,,"$19,018.06","$20,070.05",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000069,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000090,CBS_000051,"$8,591.10","$1,402.60","$1,130.23","$11,362.53",,,,$0.00,,,,$0.00,,,$0.00,,"$10,902.41","$10,848.82",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000070,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000091,CBS_000051,"$15,055.59","$2,409.50","$1,953.59","$20,256.98",,,,$0.00,,,,$0.00,,,$0.00,,"$19,587.39","$19,005.85",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000071,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000092,CBS_000051,"$6,890.37","$1,042.50",$881.74,"$8,791.76",,,,$0.00,,,,$0.00,,,$0.00,,"$8,696.33","$8,780.46",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000072,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000093,CBS_000051,"$13,784.61","$1,980.28","$1,739.71","$17,612.95",,,,$0.00,,,,$0.00,,,$0.00,,"$17,176.87","$17,081.51",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000073,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000094,CBS_000051,"$20,522.21","$3,133.39","$2,610.99","$25,557.99",,,,$0.00,,,,$0.00,,,$0.00,,"$25,727.41","$26,039.31",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000074,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000095,CBS_000051,"$6,821.90",$992.79,$858.12,"$8,530.38",,,,$0.00,,,,$0.00,,,$0.00,,"$8,607.74","$8,716.32",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000075,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000096,CBS_000051,"$20,284.51","$3,077.71","$2,626.62","$25,649.86",,,,$0.00,,,,$0.00,,,$0.00,,"$25,187.87","$24,748.07",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000076,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000097,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$61,953.03",,,,"$26,955.62",,,$0.00,,$0.00,"($28,426.04)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,229.40"
ITB_SAN_03,LN_000077,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000006,CBS_000098,CBS_000049,"$126,632.72","$20,400.60","$17,780.48","$174,635.57",,,,"$18,893.85",,,,"$17,459.55",,,$0.00,,"$173,643.54","$157,756.51",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,290.19"
ITB_SAN_03,LN_000078,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000003,CBS_000099,CBS_000049,"$186,849.02","$29,636.27","$26,419.98","$244,571.92",,,,$0.00,,,,$0.00,,,$0.00,,"$262,312.38","$249,186.34",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000079,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000100,CBS_000049,"$354,313.93","$55,808.42","$48,691.74","$482,927.91",,,,$0.00,,,,$0.00,,,$0.00,,"$477,730.00","$440,446.54",Labour,$0.00,$0.00,$0.00,"$20,021.85","$20,755.69","$20,956.60","$62,917.52",$0.00,$0.00,$0.00,"$21,652.40","$20,661.93","$20,328.11","$60,950.04","$59,829.36"
ITB_SAN_03,LN_000080,BUNDLE_000001,CBS_000001,CBS_000038,CBS_000028,CBS_000039,CBS_000040,"$628,802.28","$92,970.02","$85,766.13","$827,239.78",,,,"$197,999.04",,,,"$127,198.07",,,$0.00,,"$839,184.72","$702,771.36",Direct,"$54,378.38",$0.00,"$56,266.46",$0.00,$0.00,$0.00,$0.00,"$55,810.20",$0.00,"$56,514.25",$0.00,$0.00,$0.00,$0.00,"$192,472.63"
ITB_SAN_03,LN_000081,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000024,CBS_000102,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$6,812.20",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000082,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000068,CBS_000103,CBS_000051,"$40,173.13","$5,725.52","$4,943.23","$50,581.17",,,,$0.00,,,,$0.00,,,$0.00,,"$49,284.09","$49,109.43",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000083,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000104,CBS_000049,"$35,055.60","$5,425.39","$4,340.12","$43,588.39",,,,$0.00,,,,$0.00,,,$0.00,,"$44,353.54","$42,110.23",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000084,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000013,CBS_000105,CBS_000051,"$355,674.35","$54,687.93","$47,290.91","$458,197.91",,,,$0.00,,,,$0.00,,,$0.00,,"$458,519.01","$460,926.43",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000085,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000106,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$4,833.22",,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000086,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000107,CBS_000051,"$124,923.00","$18,486.89","$16,971.41","$161,444.55",,,,"$77,892.71",,,,"$72,387.39",,,$0.00,,"$164,294.59","$90,733.26",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$69,948.25"
ITB_SAN_03,LN_000087,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000108,CBS_000051,"$49,595.14","$7,989.76","$6,954.79","$62,965.27",,,,$0.00,,,,$0.00,,,$0.00,,"$67,794.09","$66,180.61",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000088,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000109,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$22,925.37",,,,"$21,021.88",,,$0.00,,$0.00,"($22,657.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,793.04"
ITB_SAN_03,LN_000089,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000006,CBS_000110,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,"$95,700.72",,,,"$82,817.78",,,$0.00,,$0.00,"($83,957.11)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$79,690.62"
ITB_SAN_03,LN_000090,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000003,CBS_000111,CBS_000049,"$199,405.11","$28,624.67","$25,307.67","$252,838.49",,,,$0.00,,,,$0.00,,,$0.00,,"$247,152.78","$250,279.82",Labour,$0.00,$0.00,$0.00,"$19,868.29","$21,076.18","$20,240.16","$62,834.43",$0.00,$0.00,$0.00,"$20,323.87","$20,512.23","$20,110.61","$64,604.12","$64,137.73"
ITB_SAN_03,LN_000091,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000112,CBS_000049,"$203,917.02","$30,822.51","$27,749.34","$263,685.62",,,,$0.00,,,,$0.00,,,$0.00,,"$277,572.43","$276,919.33",Labour,$0.00,$0.00,$0.00,"$21,218.43","$20,794.12","$21,256.87","$64,337.74",$0.00,$0.00,$0.00,"$21,301.47","$20,276.17","$21,661.72","$62,840.53","$61,523.25"
ITB_SAN_03,LN_000092,BUNDLE_000001,CBS_000001,CBS_000101,CBS_000028,CBS_000113,CBS_000040,"$252,665.59","$40,477.58","$34,086.98","$346,564.31",,,,"$85,376.17",,,,$0.00,,,$0.00,,"$326,605.88","$320,749.54",Direct,$0.00,"$88,983.11","$90,718.87","$109,860.18","$118,832.30","$113,482.75","$341,279.17",$0.00,"$85,883.82","$83,045.30","$112,491.88","$118,344.51","$117,107.75","$342,241.32","$412,806.01"
ITB_SAN_03,LN_000093,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000032,CBS_000114,CBS_000049,"$306,552.66","$45,549.94","$42,434.77","$406,109.57",,,,"$138,988.47",,,,"$135,053.21",,,$0.00,,"$398,230.25","$251,002.50",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$127,376.73"
ITB_SAN_03,LN_000094,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$54,441.08",,,,"$36,043.52",,,$0.00,,$0.00,"($36,798.88)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,789.54"
ITB_SAN_03,LN_000095,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000024,CBS_000025,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$12,666.11",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$11,878.46",$0.00,"$12,130.89",$0.00,$0.00,$0.00,$0.00,"$12,036.75",$0.00,"$12,131.32",$0.00,$0.00,$0.00,$0.00,"$11,878.24"
ITB_SAN_03,LN_000096,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000051,"$93,475.37","$14,384.49","$12,059.14","$117,404.19",,,,$0.00,,,,$0.00,,,$0.00,,"$121,322.23","$122,175.70",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000097,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000068,CBS_000115,CBS_000035,"$199,449.55","$28,954.70","$24,258.76","$248,555.74",,,,$0.00,,,,$0.00,,,$0.00,,"$248,837.36","$252,119.00",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000098,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000116,CBS_000049,"$35,239.01","$5,364.20","$4,542.08","$44,251.82",,,,"$54,013.24",,,,"$41,404.40",,,$0.00,,"$44,476.80","$1,266.76",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,815.00"
ITB_SAN_03,LN_000099,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000013,CBS_000117,CBS_000049,"$58,308.15","$8,817.36","$7,464.59","$68,597.45",,,,"$93,630.62",,,,"$72,606.32",,,$0.00,,"$68,417.62",$630.01,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$69,208.29"
ITB_SAN_03,LN_000100,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000118,CBS_000066,$0.00,$0.00,$0.00,$0.00,,,,"$39,905.58",,,,"$42,072.02",,,$0.00,,$0.00,"($43,081.76)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,740.95"
ITB_SAN_03,LN_000101,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000119,CBS_000066,"$69,133.07","$9,561.56","$8,307.18","$86,642.83",,,,"$41,228.23",,,,"$30,801.49",,,$0.00,,"$88,873.30","$53,619.03",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,812.18"
ITB_SAN_03,LN_000102,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000120,CBS_000066,"$136,941.94","$21,164.46","$17,264.39","$181,090.13",,,,"$63,252.46",,,,"$56,975.13",,,$0.00,,"$175,644.41","$122,977.96",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$53,858.40"
ITB_SAN_03,LN_000103,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000121,CBS_000066,"$203,002.00","$30,724.44","$26,054.29","$252,259.31",,,,"$128,632.29",,,,"$107,028.15",,,$0.00,,"$237,061.85","$136,585.87",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$105,617.17"
ITB_SAN_03,LN_000104,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000122,CBS_000051,"$82,799.93","$13,093.55","$10,575.59","$103,727.71",,,,"$97,966.01",,,,"$93,606.60",,,$0.00,,"$109,126.29","$15,300.69",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$95,384.79"
ITB_SAN_03,LN_000105,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000123,CBS_000051,"$283,870.39","$44,616.06","$38,708.17","$355,083.25",,,,"$67,572.98",,,,"$58,388.59",,,$0.00,,"$377,078.70","$300,607.17",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,749.51"
ITB_SAN_03,LN_000106,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000124,CBS_000051,"$30,269.73","$4,653.54","$4,227.35","$40,099.69",,,,$0.00,,,,$0.00,,,$0.00,,"$41,128.90","$41,343.71",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000107,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000108,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000125,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$357,131.54",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,"$346,100.76","$355,402.67",$0.00,$0.00,$0.00,$0.00,$0.00,"$350,503.74","$363,050.94",$0.00,$0.00,$0.00,$0.00,"$369,679.85"
ITB_SAN_03,LN_000109,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$2,517.40",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$2,520.74",$0.00,"$2,734.37",$0.00,$0.00,$0.00,$0.00,"$2,688.24",$0.00,"$2,758.87",$0.00,$0.00,$0.00,$0.00,"$2,512.56"
ITB_SAN_03,LN_000110,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000006,CBS_000026,CBS_000049,"$134,702.45","$19,613.14","$17,863.21","$168,217.44",,,,"$189,584.63",,,,"$181,340.74",,,$0.00,,"$171,689.04","($17,523.84)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$192,635.26"
ITB_SAN_03,LN_000111,BUNDLE_000001,CBS_000001,CBS_000023,CBS_000028,CBS_000126,CBS_000040,"$363,064.68","$53,808.35","$48,589.08","$465,808.37",,,,"$170,831.06",,,,"$138,522.50",,,$0.00,,"$491,679.88","$329,021.88",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$128,305.87"
ITB_SAN_03,LN_000112,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000032,CBS_000128,CBS_000049,"$626,975.61","$95,068.26","$78,061.40","$756,967.31",,,,"$14,292.18",,,,"$9,191.04",,,$0.00,,"$782,707.94","$808,418.44",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,184.93"
ITB_SAN_03,LN_000113,BUNDLE_000001,CBS_000001,CBS_000127,CBS_000003,CBS_000128,CBS_000049,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_03,LN_000114,BUNDLE_000001,CBS_000001,CBS_000129,CBS_000006,CBS_000130,CBS_000066,"$207,468.77","$31,181.55","$27,234.08","$253,186.15",,,,"$153,602.20",,,,"$145,293.45",,,$0.00,,"$265,309.22","$117,272.97",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$145,711.71"
ITB_SAN_03,LN_000115,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000035,"$8,095,951.04","$1,228,717.47","$1,163,586.95","$10,617,738.22",,,,"$1,416,393.97",,,,"$1,406,414.46",,,$0.00,,"$11,067,676.03","$9,622,922.71",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,363,043.37"
ITB_SAN_03,LN_000116,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($1,460,464.15)",,,,"($1,432,449.90)",,,$0.00,,$0.00,"$1,401,471.62",Direct,$0.00,"($28,014.25)","($28,014.25)","$1,922,661.74",$0.00,$0.00,"$1,971,110.76",$0.00,"($28,014.25)","($28,014.25)","$907,095.16",$0.00,$0.00,"$922,535.92","($493,522.45)"
ITB_SAN_03,LN_000117,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000027,CBS_000049,"$2,366,619.80","$375,746.93","$310,748.55","$3,165,429.90",,,,"$882,479.03",,,,"$577,480.62",,,$0.00,,"$3,181,678.51","$2,687,249.01",Labour,$0.00,$0.00,$0.00,"$168,038.97","$135,512.10","$167,062.13","$448,824.92",$0.00,$0.00,$0.00,"$175,089.03","$129,077.09","$173,723.21","$452,444.66","$1,102,450.76"
ITB_SAN_03,LN_000118,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$58.89,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$61.22,$0.00,$58.73,$0.00,$0.00,$0.00,$0.00,$62.23,$0.00,$62.25,$0.00,$0.00,$0.00,$0.00,$62.33
ITB_SAN_03,LN_000119,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000032,CBS_000033,CBS_000049,"$1,136,912.26","$184,072.50","$159,947.93","$1,477,172.10",,,,"$398,171.64",,,,"$316,513.71",,,$0.00,,"$1,453,988.54","$1,230,059.16",Labour,$0.00,$0.00,$0.00,"$50,185.67","$66,077.83","$104,747.93","$224,176.90",$0.00,$0.00,$0.00,"$53,040.04","$65,744.34","$104,153.77","$213,302.81","$557,837.81"
ITB_SAN_03,LN_000120,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$208,053.27",,,,"$91,044.98",,,$0.00,,$0.00,"($98,163.93)",Direct,$0.00,"$68,617.87","$75,316.78","$95,034.54","$38,948.18","$441,776.89","$575,497.57",$0.00,"$70,955.49","$74,764.78","$88,225.35","$39,738.98","$420,608.41","$584,704.54","$724,235.52"
ITB_SAN_03,LN_000121,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000051,"$2,239,067.31","$346,536.06","$288,753.85","$2,827,735.87",,,,"$977,379.89",,,,"$804,265.95",,,$0.00,,"$3,048,127.93","$2,146,343.37",Labour,$0.00,$0.00,$0.00,"$96,983.42","$94,594.50","$94,332.54","$285,435.39",$0.00,$0.00,$0.00,"$96,910.07","$90,393.04","$92,798.63","$299,253.41","$1,042,823.49"
ITB_SAN_03,LN_000122,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$4,426.20",,,,"$4,060.04",,,$0.00,,$0.00,"($4,490.50)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,083.68"
ITB_SAN_03,LN_000123,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000024,CBS_000131,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$623,863.77",,,,"$50,905.59",,,$0.00,,$0.00,"($52,050.76)",Direct,$0.00,"$569,907.76","$568,278.95",$0.00,$0.00,$0.00,$0.00,$0.00,"$549,837.20","$575,057.79",$0.00,$0.00,$0.00,$0.00,"$608,279.77"
